freelancer_id,hours_worked_per_week,experience_years,skills_count,average_rating,completed_projects,client_return_rate,hourly_rate,region,income_generated
2687,37,3.8,1,3.87,11,0.27,104.19,Europe,15085.35
2688,59,0.9,4,3.94,103,0.22,35.98,Oceania,8832.26
2689,54,1.1,18,4.89,47,0.54,103.49,North America,15023.15
2690,9,0.4,8,3.93,3,0.87,11.12,Oceania,550.19
2691,51,3.2,16,4.14,130,0.77,126.65,Europe,24117.34
2692,53,0.1,11,4.54,182,0.8,82.28,Asia,17422.63
2693,39,2.7,19,4.12,72,0.45,142.14,North America,14029.4
2694,48,6.1,19,4.97,159,0.32,76.94,Asia,17132.97
2695,38,6.6,18,4.72,136,0.76,70.63,Oceania,10132.02
2696,37,1.8,19,3.76,171,0.79,73.01,Asia,10328.64
2697,59,1.8,11,3.91,176,0.7,60.36,Oceania,16765.09
2698,25,0.2,3,4.49,130,0.03,33.33,South America,3826.45
2699,21,3.3,8,4.17,22,0.59,127.89,Oceania,7822.2
2700,26,5.2,19,3.23,124,0.35,64.47,Africa,7933.54
2701,52,0.8,10,3.71,133,0.2,84.08,Asia,18265.49
2702,41,1.6,16,4.32,135,0.69,12.78,Europe,1500.15
2703,19,5.5,5,4.65,20,0.27,18.44,South America,1064.51
2704,39,6.3,9,4.65,77,0.91,93.61,North America,12305.67
2705,32,0.8,8,5.0,130,0.3,133.09,Oceania,15825.83
2706,11,2.4,11,3.85,32,0.56,79.08,Africa,3505.8
2707,36,0.6,16,3.88,90,0.83,33.1,South America,3214.82
2708,15,0.3,7,4.19,3,0.4,26.26,Asia,1370.43
2709,14,7.3,15,3.36,169,0.83,135.97,South America,8259.21
2710,13,5.2,17,4.2,42,0.72,108.23,Europe,5661.65
2711,18,4.3,6,4.1,77,0.92,145.27,Europe,12007.77
2712,17,0.1,15,4.6,173,0.33,21.53,Europe,1628.2
2713,29,5.6,8,4.68,101,0.11,136.37,Africa,11729.58
2714,6,1.7,7,4.38,199,0.43,128.39,South America,3318.26
2715,39,1.3,2,4.2,145,0.79,135.05,South America,24552.2
2716,11,2.4,13,4.38,128,0.45,10.81,Asia,235.43
2717,25,0.3,6,3.8,47,0.26,113.87,North America,13673.35
2718,22,4.2,5,4.16,197,0.03,86.85,Europe,4695.05
2719,7,2.6,1,4.21,152,0.31,90.25,North America,1799.07
2720,46,0.6,18,4.16,199,0.71,75.69,North America,14752.33
2721,58,0.6,15,4.11,123,0.15,113.97,Europe,28510.96
2722,43,0.6,10,3.89,34,0.34,149.98,Europe,26885.73
2723,45,0.2,3,3.69,178,0.02,109.48,Asia,17878.7
2724,53,2.7,5,4.1,42,0.72,104.93,Africa,21886.36
2725,15,5.5,13,4.5,33,0.88,101.62,Europe,5829.17
2726,43,0.1,8,3.33,123,0.57,107.33,North America,16664.07
2727,28,0.2,2,3.95,27,0.03,57.9,Asia,6332.98
2728,50,2.6,9,5.0,59,0.22,54.83,South America,12121.68
2729,23,5.1,17,4.1,147,0.44,119.81,Asia,8612.68
2730,8,1.2,18,4.28,115,0.59,17.43,Europe,293.46
2731,30,1.3,13,5.0,131,0.5,116.29,Oceania,8510.35
2732,42,2.7,1,4.36,199,0.92,123.94,Europe,20752.96
2733,46,1.0,12,4.37,128,0.94,83.02,Africa,11111.56
2734,36,0.1,5,3.74,120,0.11,137.42,Asia,17699.89
2735,43,4.0,8,4.36,153,0.14,76.23,Europe,9754.24
2736,49,2.9,15,4.19,113,0.36,34.93,North America,4214.51
2737,50,2.6,3,4.66,15,0.42,60.6,North America,10681.98
2738,40,4.1,6,4.84,83,0.59,136.82,Asia,18801.23
2739,44,3.4,13,4.22,188,0.77,149.12,Africa,22598.12
2740,41,0.7,12,4.39,83,0.14,69.06,Oceania,7982.91
2741,37,1.3,19,3.26,23,0.8,33.36,Asia,5754.49
2742,40,0.4,18,3.08,11,0.61,50.09,Africa,4878.58
2743,7,0.4,1,4.75,187,0.98,87.46,North America,2875.56
2744,13,3.4,7,2.95,116,0.65,90.09,Europe,4811.64
2745,12,5.9,12,4.36,162,0.72,98.21,South America,3441.35
2746,37,9.9,10,4.11,103,0.2,126.95,Europe,16404.22
2747,10,3.0,12,4.82,7,0.77,109.57,North America,5633.65
2748,45,0.6,11,4.18,106,0.08,46.52,Oceania,8133.33
2749,43,0.3,4,5.0,172,0.66,65.31,North America,7680.06
2750,8,5.0,19,4.1,192,0.06,127.57,Europe,3459.76
2751,17,2.6,6,4.77,114,0.12,98.67,Europe,5930.2
2752,53,2.9,9,3.45,23,0.11,33.3,Oceania,7418.11
2753,6,4.6,10,3.05,102,0.05,55.58,Oceania,1748.72
2754,9,3.6,5,4.19,58,0.32,120.75,North America,2659.23
2755,48,5.4,13,3.5,20,0.99,34.09,Europe,5176.76
2756,31,0.2,9,4.17,155,0.35,106.75,South America,10299.68
2757,36,4.1,2,3.99,117,0.76,88.9,South America,15191.23
2758,25,5.7,18,4.5,188,0.13,30.65,Asia,2358.38
2759,12,1.0,1,3.67,136,0.45,106.44,South America,5974.45
2760,42,3.1,12,4.41,101,0.19,29.93,North America,4331.14
2761,12,1.1,10,4.63,195,0.19,65.78,North America,2915.58
2762,54,9.5,2,4.1,2,0.1,53.2,Asia,8487.99
2763,7,0.1,9,4.44,22,0.43,106.6,Africa,3359.37
2764,58,2.6,2,3.71,70,0.08,119.53,Asia,24195.07
2765,48,0.5,14,4.01,103,0.91,33.56,Africa,6930.41
2766,7,3.7,11,3.53,104,0.45,123.68,Africa,2898.15
2767,26,0.6,11,5.0,36,0.84,11.01,Europe,829.63
2768,10,0.8,17,4.81,108,0.98,84.21,Oceania,2882.34
2769,6,2.0,4,5.0,24,0.68,82.35,South America,1352.25
2770,27,7.4,13,4.81,140,0.9,97.34,Africa,9037.63
2771,48,0.7,7,3.87,22,0.14,43.56,Europe,7956.95
2772,6,0.5,16,3.43,83,0.83,11.38,Asia,212.12
2773,42,4.3,1,3.99,73,0.27,73.67,Asia,8840.89
2774,21,2.1,13,4.44,124,0.47,20.0,Africa,1410.61
2775,39,7.3,1,4.05,81,0.65,134.91,Europe,16653.49
2776,38,0.5,11,3.08,151,0.9,34.31,North America,4573.94
2777,27,3.1,6,4.57,74,0.91,69.53,Oceania,6501.29
2778,34,0.8,3,3.4,191,0.09,70.76,Oceania,6434.02
2779,56,0.5,12,3.99,30,0.36,87.4,South America,13949.47
2780,12,3.5,5,5.0,147,0.79,119.55,Africa,6455.6
2781,26,2.7,9,4.22,26,0.7,76.1,North America,5380.19
2782,48,4.2,12,4.74,128,0.03,13.61,South America,2661.94
2783,40,1.1,10,4.37,11,0.45,117.96,North America,16047.39
2784,9,1.8,19,3.7,20,0.83,21.5,Oceania,952.03
2785,17,1.6,5,4.56,118,0.74,99.82,Europe,4592.59
2786,33,12.4,5,4.17,56,0.41,122.48,Africa,17844.04
2787,35,1.0,9,3.46,173,0.74,49.58,North America,6284.86
2788,51,1.0,17,3.37,196,0.55,72.87,North America,8789.99
2789,59,1.3,10,4.39,47,0.91,12.01,North America,2000.13
2790,20,2.5,1,5.0,89,0.59,122.54,Oceania,8376.27
2791,46,0.9,16,3.66,58,0.4,108.46,Africa,15418.62
2792,34,7.4,15,3.72,10,0.86,42.39,Europe,4641.47
2793,59,0.9,17,4.4,22,0.05,64.63,Europe,17387.98
2794,20,6.8,13,3.54,71,0.9,107.34,North America,6983.53
2795,16,0.3,1,5.0,24,0.7,60.14,Europe,3233.48
2796,21,3.2,8,3.77,194,0.94,32.74,South America,2932.15
2797,20,7.1,5,3.95,96,0.25,82.59,Europe,7204.36
2798,16,0.6,6,3.8,189,0.69,111.3,North America,4826.63
2799,12,10.4,14,4.67,7,0.81,54.91,South America,2903.19
2800,24,1.8,11,5.0,72,0.7,27.05,Africa,2262.54
2801,7,8.7,6,3.85,127,0.21,126.14,Asia,2284.63
2802,20,3.4,11,4.63,38,0.28,45.39,Oceania,2597.9
2803,34,1.1,13,3.55,149,0.57,81.79,Europe,6910.15
2804,49,0.6,12,4.68,136,0.45,106.79,South America,16884.98
2805,27,1.1,2,5.0,121,0.74,54.39,Asia,4518.58
2806,32,0.3,3,4.93,89,0.38,100.81,Africa,10905.22
2807,55,0.5,4,4.27,28,0.86,74.36,Asia,15206.94
2808,44,0.3,17,3.68,92,0.43,89.86,Africa,16440.44
2809,58,1.6,6,4.2,54,0.04,92.68,North America,21021.93
2810,9,4.8,7,4.04,159,0.02,125.38,North America,4249.07
2811,24,0.5,15,3.98,116,0.65,101.89,Oceania,11244.63
2812,44,0.4,11,4.3,116,0.54,47.0,Oceania,9128.2
2813,48,3.1,3,4.17,120,0.54,18.34,Africa,3809.83
2814,5,0.7,6,4.55,41,0.79,10.28,Asia,265.77
2815,34,0.3,2,4.56,37,0.38,136.62,Oceania,14048.67
2816,25,0.5,14,4.17,125,1.0,141.9,Europe,12769.72
2817,24,7.7,9,4.42,166,0.95,23.18,Asia,1661.46
2818,10,5.2,18,4.86,179,0.01,78.19,Oceania,1874.86
2819,26,1.3,19,3.93,76,0.9,31.22,Asia,2493.37
2820,22,3.2,12,4.21,37,0.68,142.82,Europe,14854.04
2821,12,2.3,13,3.69,101,0.5,44.56,Asia,1570.09
2822,43,3.4,12,4.44,31,0.58,80.23,Asia,11697.13
2823,36,3.4,12,4.3,190,0.84,33.19,South America,2936.15
2824,37,3.0,18,4.43,146,0.95,56.59,Africa,8854.36
2825,57,0.9,9,3.71,90,0.56,47.35,North America,9195.25
2826,20,0.1,17,4.58,6,0.18,76.56,Oceania,4018.78
2827,16,1.8,16,4.25,137,0.64,68.77,Oceania,5033.81
2828,42,6.6,17,4.71,139,0.08,56.31,Oceania,9939.9
2829,56,2.5,8,3.98,95,0.64,24.82,Africa,5801.39
2830,38,5.4,11,4.54,119,0.81,77.83,Asia,13951.32
2831,18,14.3,2,4.42,110,0.35,129.03,Europe,7800.98
2832,40,0.5,8,4.96,120,0.07,112.23,Europe,18696.63
2833,37,3.5,12,4.14,130,0.69,110.88,North America,11888.26
2834,27,3.4,1,3.92,123,0.34,61.25,North America,6638.59
2835,54,11.7,13,3.95,29,0.25,109.18,North America,14217.93
2836,49,12.7,17,3.65,110,0.69,75.17,Europe,9812.1
2837,6,3.5,14,3.95,121,0.97,31.04,Asia,733.06
2838,45,0.8,14,3.03,179,0.75,68.67,North America,7381.78
2839,25,4.8,16,4.88,69,0.49,28.58,North America,2528.49
2840,6,0.3,17,5.0,151,0.6,26.03,Europe,401.09
2841,31,4.6,6,4.13,7,0.14,13.23,Oceania,1562.76
2842,13,7.2,7,4.42,128,0.81,49.6,Asia,1691.96
2843,5,1.4,1,4.28,56,0.6,56.32,North America,1271.0
2844,15,3.0,15,3.54,127,0.97,107.92,Asia,6006.38
2845,7,1.7,18,4.71,77,0.98,85.32,South America,2538.54
2846,56,1.7,13,4.79,62,0.35,130.18,Oceania,17795.63
2847,27,1.1,2,3.68,74,0.99,34.71,Oceania,3734.55
2848,30,4.3,19,4.36,15,0.96,47.23,North America,5930.33
2849,8,8.3,15,4.07,53,0.64,141.75,North America,3116.91
2850,22,8.5,12,4.79,171,0.33,72.17,Europe,5429.35
2851,59,0.6,15,4.16,120,0.75,120.47,Oceania,22362.09
2852,10,6.2,18,4.17,35,0.27,78.9,South America,3663.46
2853,39,4.0,14,5.0,14,0.63,75.95,South America,8532.89
2854,26,0.9,6,3.56,93,0.02,30.74,South America,2646.38
2855,47,0.2,12,4.32,197,0.63,129.17,Africa,27613.67
2856,19,0.9,6,4.24,122,0.95,20.97,Europe,1791.34
2857,26,7.3,9,3.9,177,0.24,53.44,Europe,5495.73
2858,41,3.0,4,5.0,18,0.78,104.29,North America,10668.78
2859,56,3.8,17,4.37,179,0.29,81.02,Europe,21350.55
2860,46,0.9,2,4.54,129,0.71,133.39,North America,26674.58
2861,16,3.8,16,4.61,125,0.7,15.5,North America,919.0
2862,51,0.1,14,4.04,27,0.18,100.92,Africa,13083.89
2863,53,1.4,8,4.82,64,0.6,76.85,Europe,10341.97
2864,46,3.0,14,4.72,60,0.86,31.6,Europe,5281.11
2865,42,0.5,2,4.14,169,0.38,114.06,Africa,14376.93
2866,22,5.2,16,4.67,149,0.71,67.58,Africa,5358.22
2867,49,0.8,4,4.82,14,0.67,84.42,Europe,15869.27
2868,39,3.2,1,4.6,116,0.26,145.42,Europe,25344.94
2869,34,1.6,14,3.78,148,0.92,78.07,North America,7852.81
2870,28,2.7,8,4.15,92,0.56,125.27,Asia,13240.01
2871,46,0.3,3,4.44,85,0.36,117.74,Oceania,23099.35
2872,34,0.1,5,4.33,87,0.16,102.79,North America,12578.65
2873,18,7.2,6,3.83,139,0.47,135.55,South America,10617.73
2874,10,0.9,8,4.06,120,0.73,45.22,South America,1007.72
2875,7,5.1,6,4.38,194,0.62,124.91,Asia,3767.72
2876,20,22.0,6,3.45,84,0.73,62.89,Oceania,5474.5
2877,11,0.7,4,4.21,24,0.79,123.75,Africa,4427.62
2878,56,0.9,7,4.55,119,0.44,79.13,South America,14370.3
2879,18,3.3,19,4.34,89,0.52,130.08,Africa,6137.73
2880,13,10.1,7,3.77,37,0.99,135.28,Africa,7160.41
2881,19,7.4,3,3.86,86,0.97,93.67,North America,6493.8
2882,25,2.1,8,4.94,127,0.41,81.07,Africa,4986.81
2883,39,4.8,1,3.73,152,0.69,119.66,Asia,19540.96
2884,6,0.4,1,4.79,15,0.27,47.38,North America,1703.76
2885,31,11.4,14,3.89,12,0.15,12.15,Asia,1698.36
2886,6,10.0,6,4.77,95,0.77,66.99,Africa,1456.33
2887,39,0.5,10,4.47,192,0.44,81.09,South America,11007.82
2888,22,1.1,14,4.03,31,0.18,51.62,Oceania,5384.06
2889,18,0.3,4,3.32,181,0.76,63.67,Africa,3719.58
2890,24,1.0,6,4.4,94,0.92,28.63,Asia,2888.64
2891,22,5.1,16,4.29,84,0.93,48.82,Europe,4012.11
2892,14,1.4,1,4.41,72,0.6,43.61,Europe,1844.95
2893,29,0.3,6,4.47,44,0.48,52.14,South America,4018.43
2894,6,1.3,9,3.54,30,0.14,51.87,Oceania,1005.77
2895,29,12.0,15,4.4,35,0.79,88.26,Asia,8696.85
2896,58,3.0,12,4.57,21,0.95,45.08,South America,9216.67
2897,37,1.6,3,4.57,111,0.89,141.73,North America,23066.59
2898,40,0.5,11,3.57,63,0.75,81.58,Africa,11075.09
2899,35,12.8,15,4.78,92,0.0,28.06,North America,3155.75
2900,18,5.2,3,4.41,145,0.41,49.14,Europe,2778.74
2901,5,1.0,14,4.48,12,0.41,112.17,Africa,1458.52
2902,50,0.2,2,3.75,146,0.89,11.91,North America,1547.45
2903,20,0.2,4,4.58,92,0.07,141.29,Europe,7638.93
2904,58,0.4,19,3.34,60,0.53,72.32,Oceania,13253.88
2905,50,2.6,12,3.78,67,0.14,82.95,North America,10096.15
2906,56,7.9,2,4.83,115,0.66,148.38,Africa,24454.94
2907,7,2.1,17,4.55,15,0.79,80.48,North America,2167.51
2908,39,5.6,3,4.35,16,0.64,142.68,Africa,16609.4
2909,45,1.8,10,4.67,22,0.79,138.13,North America,16780.03
2910,10,3.7,16,4.71,118,0.61,141.78,South America,6563.61
2911,29,3.9,9,4.58,113,0.19,123.73,Oceania,13799.85
2912,17,0.6,11,4.09,95,0.38,51.5,North America,2405.08
2913,57,1.3,15,3.76,191,0.96,58.49,North America,8843.38
2914,38,3.0,3,3.87,159,0.29,61.1,South America,9012.82
2915,12,0.2,16,4.91,1,0.06,147.09,Europe,6347.7
2916,25,1.3,12,3.56,75,0.38,60.51,Africa,3877.67
2917,38,2.3,5,4.45,6,0.37,25.22,Asia,2649.25
2918,8,16.7,7,4.45,87,0.47,118.97,Europe,4549.59
2919,29,1.9,9,4.93,137,0.56,61.25,Africa,6691.36
2920,19,5.1,18,4.44,180,0.99,96.93,North America,6180.66
2921,8,1.7,8,3.99,62,0.76,139.41,Europe,3386.14
2922,49,4.8,12,4.0,58,0.04,90.57,North America,11943.98
2923,16,2.7,2,4.2,108,0.71,99.28,Europe,5084.31
2924,36,6.5,10,4.77,19,0.82,100.0,Europe,16761.1
2925,36,1.6,19,4.6,109,0.9,95.74,Asia,8734.6
2926,32,2.8,9,3.66,141,0.42,32.37,South America,4855.78
2927,17,3.0,8,4.34,123,0.31,73.9,Europe,3896.11
2928,35,1.6,1,4.61,160,0.84,11.07,North America,1160.64
2929,18,0.5,6,4.08,100,0.78,97.68,Asia,4322.95
2930,24,0.3,12,3.12,9,0.54,90.55,Europe,8340.73
2931,22,0.1,19,4.1,49,0.12,54.54,South America,4447.46
2932,33,6.2,17,3.46,165,0.65,83.35,North America,11080.66
2933,10,0.8,2,3.38,31,0.07,79.03,Asia,2813.24
2934,36,0.7,11,4.73,159,0.1,45.13,Africa,5404.35
2935,33,4.0,18,5.0,59,0.33,51.06,Oceania,6898.34
2936,47,1.2,11,4.88,183,0.37,116.76,South America,13433.6
2937,6,2.1,18,2.89,147,0.46,115.8,Africa,2518.37
2938,27,0.5,8,4.11,191,0.34,75.77,Africa,5552.27
2939,23,9.6,15,3.91,130,0.03,110.45,Asia,8617.11
2940,35,5.7,9,3.46,45,0.16,73.11,Asia,11190.69
2941,55,6.0,15,4.43,96,0.12,129.19,Asia,19477.48
2942,9,1.6,7,4.11,43,0.43,56.59,Africa,2195.44
2943,23,4.3,13,3.62,98,0.21,139.82,Oceania,14653.32
2944,38,0.5,13,3.17,1,0.29,85.92,North America,11063.03
2945,14,0.0,1,3.9,189,0.47,85.0,Asia,2781.05
2946,29,0.1,4,4.2,131,0.24,103.91,South America,13226.98
2947,6,2.7,4,4.14,91,0.25,57.72,Asia,1500.81
2948,15,1.8,4,4.73,44,0.83,111.41,Oceania,4620.78
2949,54,2.2,13,4.37,135,0.55,54.86,Asia,13815.99
2950,35,0.0,2,4.03,33,0.86,65.66,Oceania,10657.86
2951,19,1.6,15,3.79,137,0.51,104.46,Asia,7159.2
2952,13,3.8,4,3.31,30,0.91,62.98,Africa,3420.48
2953,27,1.8,6,3.65,146,0.25,38.0,Oceania,3602.02
2954,23,4.0,3,4.88,56,0.62,132.07,North America,11125.03
2955,13,0.8,7,4.63,105,0.5,139.1,Asia,5343.91
2956,39,5.0,6,4.34,31,0.92,97.74,Africa,10489.18
2957,25,2.7,3,3.95,191,0.42,123.56,South America,12957.56
2958,13,0.7,4,4.82,178,0.85,148.13,North America,5108.13
2959,32,0.8,10,3.69,89,0.56,96.07,Africa,11904.17
2960,50,3.0,9,3.7,1,0.71,137.23,Oceania,30488.2
2961,55,5.3,6,4.15,110,0.89,60.3,Europe,9896.0
2962,11,1.6,11,3.11,82,1.0,108.07,South America,3533.72
2963,20,0.9,7,3.68,19,0.73,17.81,South America,1663.72
2964,20,6.1,18,4.08,115,0.31,120.46,Europe,7108.44
2965,37,3.3,4,3.97,126,0.3,126.17,Africa,20584.14
2966,8,1.8,5,3.71,64,0.31,66.16,Africa,1940.0
2967,8,2.0,4,5.0,53,0.1,99.45,Oceania,2908.17
2968,43,0.7,4,4.88,6,0.05,130.17,South America,16820.81
2969,44,3.0,13,5.0,17,0.58,133.71,Africa,14590.12
2970,21,1.3,16,4.15,46,0.81,24.91,Europe,1651.03
2971,41,16.3,14,3.96,118,0.04,125.85,Africa,12978.94
2972,43,2.0,11,5.0,73,0.57,48.39,South America,7469.74
2973,56,2.0,2,4.24,101,0.37,111.82,Africa,23643.41
2974,33,2.5,14,3.67,183,0.89,55.52,North America,4226.94
2975,56,7.5,7,3.7,91,0.15,17.89,Europe,2434.23
2976,40,4.8,11,4.04,6,0.56,39.38,Europe,5535.22
2977,42,1.8,4,4.19,198,0.97,67.21,Asia,12149.04
2978,43,3.8,7,4.24,109,0.35,113.77,Africa,19017.75
2979,54,2.6,16,4.11,196,0.74,24.1,Oceania,3023.09
2980,41,2.0,6,5.0,40,0.88,123.81,Europe,22868.0
2981,56,0.6,6,3.52,91,0.19,149.57,Africa,38552.89
2982,39,1.9,2,4.54,66,0.99,120.36,North America,14877.89
2983,11,0.8,8,3.96,137,0.81,76.32,South America,3181.16
2984,31,7.4,7,4.18,11,0.14,89.54,South America,9849.53
2985,32,1.2,14,4.67,148,0.31,10.86,Asia,1631.03
2986,26,9.1,9,3.31,116,0.62,39.3,Asia,3490.49
2987,18,2.3,15,3.73,43,0.88,135.86,Oceania,11454.28
2988,11,3.0,18,4.13,58,0.19,13.04,Europe,331.37
2989,41,2.3,12,4.94,154,0.73,136.67,Oceania,17845.45
2990,26,0.4,19,4.94,38,0.27,25.86,Europe,2838.19
2991,9,1.4,13,4.84,94,0.81,28.63,Europe,705.77
2992,59,0.3,7,3.1,36,0.68,34.55,North America,8338.54
2993,6,2.9,10,3.68,183,0.52,121.91,Asia,3331.93
2994,31,1.8,10,3.7,6,0.65,76.95,Asia,9829.59
2995,25,4.5,2,4.17,131,0.88,30.33,South America,2979.99
2996,58,0.7,14,3.27,65,0.39,106.15,Asia,21602.15
2997,42,0.5,13,4.75,124,0.77,141.7,Asia,21078.91
2998,19,1.6,6,3.2,192,0.16,90.14,North America,5800.79
2999,25,7.8,9,4.72,186,0.7,23.82,Oceania,2550.91
3000,14,3.7,13,4.64,117,0.75,17.67,Europe,410.84
3001,27,1.6,9,3.65,186,0.44,121.42,Oceania,9193.46
3002,43,2.2,13,4.83,18,0.79,97.65,North America,10716.1
3003,9,0.3,5,4.03,151,0.56,139.17,Africa,5659.77
3004,5,12.5,14,3.9,96,0.94,86.62,South America,1211.25
3005,17,3.3,5,3.99,157,0.11,18.74,South America,969.25
3006,25,1.0,9,4.03,151,0.13,66.52,South America,5574.51
3007,30,2.6,8,4.08,128,0.84,102.12,Oceania,9276.24
3008,54,0.3,7,4.09,36,0.84,63.88,Europe,11519.75
3009,49,10.1,8,3.75,70,0.47,149.94,Europe,19873.37
3010,25,0.6,3,3.87,95,0.96,66.75,Europe,4513.81
3011,57,3.1,15,3.91,134,0.68,86.47,South America,21170.52
3012,22,0.8,8,5.0,162,0.98,41.55,South America,3935.56
3013,41,3.8,1,3.91,44,0.53,31.3,Oceania,3516.83
3014,49,4.5,7,3.88,44,0.2,100.34,Oceania,19640.87
3015,36,3.4,19,4.96,27,0.44,92.41,South America,12979.77
3016,40,2.9,2,4.04,100,0.98,10.61,Africa,2057.48
3017,21,6.7,14,3.75,52,0.37,49.87,Africa,3289.85
3018,39,0.2,18,3.65,170,0.96,100.1,Oceania,12140.17
3019,53,1.2,15,3.49,25,0.8,123.71,South America,26465.92
3020,15,0.9,14,4.47,74,0.44,53.73,Europe,2742.42
3021,25,13.3,19,3.3,39,0.54,100.64,Europe,7298.02
3022,56,1.5,19,4.87,167,0.61,47.14,Africa,8612.8
3023,59,4.0,17,4.15,140,0.67,106.65,Africa,26636.76
3024,57,3.5,19,3.98,139,0.08,107.71,South America,21664.9
3025,30,0.7,16,4.09,113,0.93,28.23,South America,2363.84
3026,8,0.8,19,4.43,3,0.6,103.11,Europe,3495.24
3027,38,1.0,1,3.97,115,0.93,56.7,Oceania,9722.08
3028,56,1.6,19,4.1,22,0.63,34.16,Asia,6634.09
3029,52,0.8,7,4.73,4,0.43,80.05,Oceania,13528.53
3030,22,0.1,11,4.37,136,0.57,73.32,Europe,5767.22
3031,44,6.3,5,3.58,14,0.83,118.34,Oceania,13170.06
3032,39,10.1,17,3.85,14,0.33,21.83,Europe,3272.26
3033,45,1.3,11,3.31,16,0.96,120.57,South America,23120.9
3034,33,1.2,8,4.51,160,0.47,24.85,Asia,2340.97
3035,56,0.0,10,4.56,64,0.96,39.04,Asia,6099.03
3036,33,3.4,12,3.73,16,0.88,82.22,South America,6773.96
3037,42,5.2,10,5.0,52,0.77,74.84,North America,12262.49
3038,46,0.5,13,5.0,19,0.47,148.44,South America,20816.64
3039,25,0.5,18,4.21,69,0.59,92.53,Africa,8068.39
3040,46,4.7,10,3.8,140,0.84,55.84,Oceania,8152.29
3041,17,2.9,19,4.34,93,0.54,136.02,Asia,6536.36
3042,53,0.1,17,3.79,5,0.74,53.71,South America,10148.13
3043,45,2.9,16,4.68,42,0.79,48.33,Europe,7353.6
3044,21,1.1,5,4.28,17,0.51,79.21,Europe,6619.54
3045,13,1.4,3,4.32,111,0.54,137.84,Oceania,5437.74
3046,45,4.4,15,5.0,72,0.2,109.19,Europe,14201.21
3047,5,5.0,2,3.89,104,0.24,104.85,South America,2251.78
3048,6,1.5,13,3.91,94,0.9,111.65,North America,2768.8
3049,52,8.8,8,4.63,10,0.84,102.35,Africa,22297.15
3050,33,1.6,17,3.99,16,0.01,116.37,Europe,10124.71
3051,37,4.4,4,5.0,144,0.87,36.99,South America,3802.07
3052,14,2.0,19,4.7,42,0.03,34.82,North America,1942.83
3053,54,6.8,9,4.01,3,0.46,60.7,Asia,14923.18
3054,44,7.2,15,3.29,151,0.07,129.13,Asia,25919.36
3055,25,0.3,9,3.47,121,0.97,110.02,Oceania,12116.34
3056,32,8.3,9,3.96,156,0.97,89.31,Africa,6951.23
3057,15,5.2,14,4.4,173,0.61,12.72,South America,981.94
3058,59,4.7,16,4.75,196,0.39,43.01,South America,11493.38
3059,38,0.7,17,4.09,24,0.51,122.49,Europe,11602.75
3060,12,4.9,13,3.76,19,0.76,43.95,North America,1937.19
3061,26,5.7,9,4.13,75,0.22,112.24,Africa,11028.04
3062,12,1.0,15,4.21,40,0.44,35.85,North America,1420.53
3063,53,9.1,7,4.85,46,0.74,94.89,Africa,18782.1
3064,19,0.2,1,4.82,40,0.4,97.95,South America,8271.95
3065,21,0.5,1,3.7,62,0.03,115.28,South America,10753.37
3066,27,2.3,5,4.43,18,0.51,71.37,Africa,8795.18
3067,28,2.6,9,3.77,140,0.74,98.57,North America,9653.25
3068,49,3.1,12,3.79,142,0.98,78.18,Oceania,13248.15
3069,23,0.1,6,4.72,82,0.04,142.63,Asia,12893.45
3070,9,9.7,13,4.1,189,0.54,83.06,Asia,2432.33
3071,36,0.1,8,4.52,108,0.45,39.34,Europe,3793.7
3072,48,0.5,15,4.47,12,0.24,103.5,Europe,20584.21
3073,5,0.0,6,4.16,104,0.64,86.79,Oceania,1130.95
3074,27,2.5,6,4.37,155,0.16,122.54,North America,8314.21
3075,41,8.1,4,4.3,134,0.28,34.77,Oceania,3152.18
3076,12,3.3,11,3.62,88,0.78,46.53,South America,2547.94
3077,17,5.2,18,4.44,115,0.46,139.03,North America,7117.66
3078,12,0.0,3,3.85,33,0.99,140.2,Africa,5874.46
3079,27,2.3,3,3.67,118,0.39,71.92,Asia,9465.99
3080,47,1.8,12,4.63,80,0.46,16.69,Europe,2911.44
3081,5,2.1,6,3.9,178,0.3,52.92,North America,450.83
3082,49,0.2,6,4.76,12,0.24,44.6,North America,8161.59
3083,55,3.5,8,4.75,95,0.92,68.05,Africa,9761.78
3084,28,2.1,15,3.96,185,0.75,54.49,South America,4383.03
3085,39,4.3,18,4.73,53,0.33,126.06,South America,21757.71
3086,28,2.0,16,4.01,13,0.7,10.43,Asia,929.82
3087,21,0.5,6,4.17,122,0.97,100.25,Oceania,8535.07
3088,9,3.1,17,4.45,102,0.07,103.0,Oceania,3143.1
3089,24,0.6,9,5.0,131,0.26,102.49,Europe,6911.03
3090,25,6.2,19,4.67,192,0.2,82.88,South America,7502.53
3091,44,2.8,18,4.17,58,0.87,95.55,South America,10919.59
3092,35,0.5,5,4.25,4,0.18,123.47,South America,13709.99
3093,50,9.8,6,3.41,173,0.31,119.79,Oceania,21870.51
3094,40,2.2,12,4.7,66,0.54,14.85,North America,1617.33
3095,15,0.2,11,4.65,115,0.62,14.26,South America,465.06
3096,56,3.0,16,4.34,36,0.81,127.45,Oceania,18063.41
3097,19,0.9,17,4.56,23,0.41,90.46,Africa,6206.65
3098,23,4.9,9,3.19,19,0.53,144.04,Oceania,13770.03
